"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","IF.01",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.19",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.23",""
"failed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","116","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SPACE-INTERSECTION-TESTS.10",""
"failed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","98","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.29",""
"passed","Sat Oct 19 10:02:16 GMT 2024","Sat Oct 19 10:02:24 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.03-soring-via-insert",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","HYPERPOSE.02",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C2-SPACES.05",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","2","","QUICK","","QUICK","","F1-MODULEA.10",""
"passed","Sat Oct 19 10:02:08 GMT 2024","Sat Oct 19 10:02:08 GMT 2024","2","","MODULE-SYSTEM","","MODULE-SYSTEM","","F1-IMPORTS.11",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-MODULEA.01",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B1-EQUAL-CHAIN.04",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","HYPERPOSE.06",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","4","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","G1-DOCS.02",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","HYPERPOSE-TESTS.02",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MATCH-FEVAL.01",""
"passed","Sat Oct 19 10:02:16 GMT 2024","Sat Oct 19 10:02:24 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.types2",""
"failed","Sat Oct 19 10:02:23 GMT 2024","Sat Oct 19 10:02:23 GMT 2024","348","","ANTI-REGRESSION","","ANTI-REGRESSION","","TMPMATCH1.05",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERCOLLAPSE.03",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-IMPORTS.20",""
"passed","Sat Oct 19 10:02:16 GMT 2024","Sat Oct 19 10:02:24 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.e3_match_states",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","HYPERPOSE.10",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","122","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TESTS0.01",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","XOR-TEST.07",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","CALL-CLEANUP-TESTS.05",""
"failed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","106","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","MINIMAL-METTA-TESTS.31",""
"passed","Sat Oct 19 10:02:16 GMT 2024","Sat Oct 19 10:02:24 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.superpose_nested",""
"passed","Sat Oct 19 10:02:23 GMT 2024","Sat Oct 19 10:02:23 GMT 2024","3","","ANTI-REGRESSION","","ANTI-REGRESSION","","TEST-IF-CLOSED.01",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","1","","QUICK","","QUICK","","D4-TYPE-PROP.13",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","XOR-TEST.10",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D4-TYPE-PROP.11",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.15",""
"passed","Sat Oct 19 10:02:23 GMT 2024","Sat Oct 19 10:02:23 GMT 2024","3","","ANTI-REGRESSION","","ANTI-REGRESSION","","TEST-IF-CLOSED.10",""
"passed","Sat Oct 19 10:02:16 GMT 2024","Sat Oct 19 10:02:25 GMT 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.functional_programming_tests",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","5","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TESTS0.05",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","4","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","A2-OPENCOGGY.01",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.15",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.03",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","HYPERPOSE.03",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","4","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TESTS0.04",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","00-LANG-CASE.02",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.06",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.04",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","LET-SUPERPOSE-IF-CASE.01",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","06-MATCH-IN-SPACE.02",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.09",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","2","","QUICK","","QUICK","","D1-GADT.01",""
"passed","Sat Oct 19 10:02:16 GMT 2024","Sat Oct 19 10:02:23 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.sequential_tests",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","6","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.07",""
"failed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","10","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","MINIMAL-METTA-TESTS.05",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","A1-SYMBOLS.07",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","2","","QUICK","","QUICK","","D4-TYPE-PROP.19",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","2","","QUICK","","QUICK","","C1-GROUNDED-BASIC.19",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TYPES2.01",""
"passed","Sat Oct 19 10:03:28 GMT 2024","Sat Oct 19 10:03:28 GMT 2024","3","","METTA-WAM-ISSUE-116","","METTA-WAM-ISSUE-116","","TEST-SPO-100.01",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-IMPORTS.19",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SEALED-TEST.06",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","ZEROARGS.01",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.11",""
"passed","Sat Oct 19 10:02:16 GMT 2024","Sat Oct 19 10:02:24 GMT 2024","8000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.match_void",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","6","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SEALED-TEST.08",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E2-STATES.01",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","LIMIT-TESTS.16",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","HYPERPOSE.09",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SUBTRACTION-TEST.09",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","146","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","PY-TYPES.06",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","13","","QUICK","","QUICK","","D2-HIGHERFUNC.21",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","72","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","MINIMAL-METTA-TESTS.11",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D4-TYPE-PROP.01",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.09",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.16",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","1","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MATCH-VOID.06",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","71","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-IMPORTS.21",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","3","","QUICK","","QUICK","","C1-GROUNDED-BASIC.07",""
"passed","Sat Oct 19 10:02:23 GMT 2024","Sat Oct 19 10:02:23 GMT 2024","2","","ANTI-REGRESSION","","ANTI-REGRESSION","","TEST-IF-CLOSED.04",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.26",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B1-EQUAL-CHAIN.05",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","10","","QUICK","","QUICK","","D1-GADT.04",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","4","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.01",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","2","","QUICK","","QUICK","","F1-IMPORTS.11",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.13",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.17",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","1","","QUICK","","QUICK","","D1-GADT.14",""
"passed","Sat Oct 19 10:17:33 GMT 2024","Sat Oct 19 10:17:33 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERCOLLAPSE.01",""
"passed","Sat Oct 19 10:09:59 GMT 2024","Sat Oct 19 10:09:59 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","LIMIT-TESTS.04",""
"passed","Sat Oct 19 10:21:17 GMT 2024","Sat Oct 19 10:21:17 GMT 2024","3","","QUICK","","QUICK","","F1-MODULEA.07",""
"passed","Sat Oct 19 10:06:55 GMT 2024","Sat Oct 19 10:06:55 GMT 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","A1-SYMBOLS.06",""
